"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 12:00","2016","03","07","12:00","7.0","","6.0","","93","","31","","14","","12.9","","100.83","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 13:00","2016","03","07","13:00","7.3","","5.8","","90","","36","","8","","12.9","","100.91","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 14:00","2016","03","07","14:00","7.8","","6.3","","90","","32","","4","","16.1","","100.98","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 15:00","2016","03","07","15:00","7.7","","5.9","","88","","21","","10","","24.1","","101.06","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 16:00","2016","03","07","16:00","8.2","","5.5","","83","","15","","7","","24.1","","101.13","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 17:00","2016","03","07","17:00","8.9","","4.9","","76","","11","","8","","24.1","","101.17","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 18:00","2016","03","07","18:00","7.8","","6.1","","89","","11","","16","","24.1","","101.24","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 19:00","2016","03","07","19:00","7.6","","6.1","","90","","7","","15","","24.1","","101.30","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 20:00","2016","03","07","20:00","7.1","","5.9","","92","","9","","17","","24.1","","101.31","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 21:00","2016","03","07","21:00","7.0","","6.0","","93","","9","","17","","24.1","","101.38","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 22:00","2016","03","07","22:00","6.3","","5.3","","93","","9","","14","","24.1","","101.43","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-07 23:00","2016","03","07","23:00","5.8","","4.6","","92","","8","","12","","24.1","","101.40","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 00:00","2016","03","08","00:00","5.5","","4.5","","93","","8","","12","","24.1","","101.47","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 01:00","2016","03","08","01:00","5.7","","5.0","","95","","9","","17","","24.1","","101.47","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 02:00","2016","03","08","02:00","4.9","","4.0","","94","","9","","16","","24.1","","101.44","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 03:00","2016","03","08","03:00","4.7","","3.8","","94","","10","","17","","24.1","","101.45","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 04:00","2016","03","08","04:00","5.4","","4.2","","92","","9","","17","","24.1","","101.42","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 05:00","2016","03","08","05:00","5.5","","4.5","","93","","9","","20","","24.1","","101.42","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 06:00","2016","03","08","06:00","5.3","","4.0","","91","","7","","20","","24.1","","101.38","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 07:00","2016","03","08","07:00","5.8","","4.0","","88","","7","","22","","24.1","","101.36","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 08:00","2016","03","08","08:00","6.2","","4.2","","87","","8","","20","","24.1","","101.33","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 09:00","2016","03","08","09:00","6.5","","4.2","","85","","9","","19","","24.1","","101.33","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 10:00","2016","03","08","10:00","7.1","","4.4","","83","","11","","18","","24.1","","101.33","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 11:00","2016","03","08","11:00","7.9","","4.7","","80","","11","","17","","24.1","","101.30","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 12:00","2016","03","08","12:00","8.9","","4.2","","72","","13","","33","","24.1","","101.26","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 13:00","2016","03","08","13:00"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 14:00","2016","03","08","14:00","9.5","","3.1","","64","","12","","26","","24.1","","101.14","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 15:00","2016","03","08","15:00","9.4","","2.5","","62","","13","","26","","24.1","","101.10","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 16:00","2016","03","08","16:00","9.6","","2.3","","60","","13","","26","","24.1","","101.07","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 17:00","2016","03","08","17:00","9.1","","3.1","","66","","9","","17","","24.1","","101.02","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 18:00","2016","03","08","18:00","8.4","","3.7","","72","","6","","13","","24.1","","101.01","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 19:00","2016","03","08","19:00","7.6","","3.7","","76","","6","","14","","24.1","","101.02","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 20:00","2016","03","08","20:00","7.3","","3.6","","77","","7","","10","","24.1","","101.05","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 21:00","2016","03","08","21:00","7.2","","3.5","","77","","8","","9","","24.1","","101.08","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 22:00","2016","03","08","22:00","6.6","","4.4","","86","","9","","11","","24.1","","101.08","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-08 23:00","2016","03","08","23:00","6.7","","4.2","","84","","8","","13","","24.1","","101.10","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 00:00","2016","03","09","00:00","6.7","","4.0","","83","","7","","17","","24.1","","101.09","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 01:00","2016","03","09","01:00","6.7","","4.4","","85","","7","","18","","19.3","","101.12","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 02:00","2016","03","09","02:00","6.6","","4.4","","86","","7","","20","","24.1","","101.10","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 03:00","2016","03","09","03:00","6.6","","4.3","","85","","7","","21","","24.1","","101.11","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 04:00","2016","03","09","04:00","6.6","","4.4","","86","","7","","16","","24.1","","101.12","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 05:00","2016","03","09","05:00","6.4","","4.1","","85","","6","","15","","24.1","","101.14","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 06:00","2016","03","09","06:00","6.3","","3.6","","83","","6","","16","","24.1","","101.11","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 07:00","2016","03","09","07:00","6.2","","4.0","","86","","8","","13","","24.1","","101.09","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 08:00","2016","03","09","08:00","6.3","","4.6","","89","","9","","13","","24.1","","100.98","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 09:00","2016","03","09","09:00","6.9","","4.6","","85","","10","","19","","24.1","","100.94","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 10:00","2016","03","09","10:00","8.0","","5.0","","81","","8","","16","","32.2","","100.84","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 11:00","2016","03","09","11:00","9.4","","4.8","","73","","8","","16","","32.2","","100.71","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 12:00","2016","03","09","12:00","10.6","","3.4","","61","","6","","20","","32.2","","100.51","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 13:00","2016","03","09","13:00","10.7","","3.3","","60","","9","","18","","32.2","","100.36","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 14:00","2016","03","09","14:00","10.3","","3.4","","62","","11","","27","","32.2","","100.24","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 15:00","2016","03","09","15:00","8.1","","4.9","","80","","9","","30","","24.1","","100.17","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 16:00","2016","03","09","16:00","6.9","","5.1","","88","","9","","32","","11.3","","100.03","","","","","","Moderate Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 17:00","2016","03","09","17:00","6.6","","5.1","","90","","8","","27","","19.3","","99.80","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 18:00","2016","03","09","18:00","7.0","","5.0","","87","","9","","35","","19.3","","99.57","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 19:00","2016","03","09","19:00","6.9","","5.4","","90","","8","","36","","16.1","","99.41","","","","","","Moderate Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 20:00","2016","03","09","20:00","7.1","","5.4","","89","","9","","41","","16.1","","99.30","","","","","","Moderate Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 21:00","2016","03","09","21:00","7.4","","5.6","","88","","9","","39","","16.1","","99.19","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 22:00","2016","03","09","22:00","7.2","","5.7","","90","","9","","34","","24.1","","99.20","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-09 23:00","2016","03","09","23:00","7.3","","6.1","","92","","8","","33","","24.1","","99.15","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 00:00","2016","03","10","00:00","7.6","","6.6","","93","","8","","32","","24.1","","99.08","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 01:00","2016","03","10","01:00","8.2","","7.0","","92","","9","","33","","24.1","","98.98","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 02:00","2016","03","10","02:00","8.7","","7.5","","92","","10","","33","","24.1","","99.08","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 03:00","2016","03","10","03:00","9.9","","8.4","","90","","8","","24","","24.1","","99.08","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 04:00","2016","03","10","04:00","10.6","","6.6","","76","","15","","30","","24.1","","99.18","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 05:00","2016","03","10","05:00","10.5","","6.3","","75","","14","","29","","24.1","","99.25","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 06:00","2016","03","10","06:00","9.5","","6.4","","81","","14","","34","","19.3","","99.32","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 07:00","2016","03","10","07:00","9.9","","6.1","","77","","15","","44","","24.1","","99.39","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 08:00","2016","03","10","08:00","9.8","","6.5","","80","","14","","35","","24.1","","99.59","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 09:00","2016","03","10","09:00","9.7","","5.5","","75","","16","","37","","24.1","","99.88","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 10:00","2016","03","10","10:00","9.2","","6.3","","82","","16","","36","","19.3","","100.10","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 11:00","2016","03","10","11:00","8.5","","6.1","","85","","18","","34","","19.3","","100.25","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 12:00","2016","03","10","12:00","8.0","","6.2","","88","","19","","25","","19.3","","100.39","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 13:00","2016","03","10","13:00","7.5","","5.2","","85","","18","","37","","24.1","","100.49","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 14:00","2016","03","10","14:00","8.3","","5.3","","81","","19","","21","","24.1","","100.56","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 15:00","2016","03","10","15:00","9.2","","5.4","","77","","17","","20","","24.1","","100.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 16:00","2016","03","10","16:00","10.0","","6.0","","76","","18","","28","","24.1","","100.77","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 17:00","2016","03","10","17:00","10.0","","5.4","","73","","18","","26","","32.2","","100.86","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 18:00","2016","03","10","18:00","8.8","","5.0","","77","","19","","19","","32.2","","100.99","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 19:00","2016","03","10","19:00","8.6","","4.3","","74","","19","","21","","32.2","","101.10","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 20:00","2016","03","10","20:00","8.1","","5.1","","81","","18","","19","","32.2","","101.21","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 21:00","2016","03","10","21:00","7.7","","4.8","","82","","10","","10","","32.2","","101.26","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 22:00","2016","03","10","22:00","7.4","","4.4","","81","","14","","14","","32.2","","101.33","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-10 23:00","2016","03","10","23:00","7.9","","5.4","","84","","13","","17","","32.2","","101.34","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 00:00","2016","03","11","00:00","7.6","","5.1","","84","","11","","17","","32.2","","101.35","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 01:00","2016","03","11","01:00","7.8","","4.6","","80","","7","","15","","32.2","","101.30","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 02:00","2016","03","11","02:00","7.8","","4.2","","78","","5","","18","","32.2","","101.22","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 03:00","2016","03","11","03:00","7.7","","3.9","","77","","6","","15","","32.2","","101.10","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 04:00","2016","03","11","04:00","7.5","","3.9","","78","","6","","14","","32.2","","100.97","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 05:00","2016","03","11","05:00","5.2","","3.7","","90","","10","","14","","32.2","","100.90","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 06:00","2016","03","11","06:00","4.6","","3.3","","91","","7","","11","","32.2","","100.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 07:00","2016","03","11","07:00","5.0","","3.7","","91","","8","","15","","48.3","","100.63","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 08:00","2016","03","11","08:00","6.4","","3.9","","84","","9","","22","","48.3","","100.58","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 09:00","2016","03","11","09:00","7.1","","3.7","","79","","10","","20","","48.3","","100.48","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 10:00","2016","03","11","10:00","9.1","","4.4","","72","","10","","13","","48.3","","100.39","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 11:00","2016","03","11","11:00","9.5","","3.7","","67","","9","","7","","48.3","","100.32","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 12:00","2016","03","11","12:00","9.0","","4.3","","72","","29","","7","","48.3","","100.23","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 13:00","2016","03","11","13:00","9.6","","4.8","","72","","30","","12","","48.3","","100.09","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 14:00","2016","03","11","14:00","9.0","","5.6","","79","","33","","15","","32.2","","100.04","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 15:00","2016","03","11","15:00","8.8","","6.3","","84","","33","","7","","24.1","","100.07","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 16:00","2016","03","11","16:00","9.4","","6.2","","80","","6","","22","","19.3","","99.99","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 17:00","2016","03","11","17:00","8.6","","6.4","","86","","7","","22","","12.9","","99.96","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 18:00","2016","03","11","18:00","8.1","","6.4","","89","","8","","20","","24.1","","99.91","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 19:00","2016","03","11","19:00","7.9","","6.2","","89","","7","","17","","19.3","","99.88","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 20:00","2016","03","11","20:00","7.7","","5.9","","88","","7","","18","","24.1","","99.83","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 21:00","2016","03","11","21:00","7.6","","5.8","","88","","9","","16","","24.1","","99.75","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 22:00","2016","03","11","22:00","7.5","","6.3","","92","","8","","14","","24.1","","99.72","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-11 23:00","2016","03","11","23:00","7.4","","6.2","","92","","10","","14","","24.1","","99.68","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 00:00","2016","03","12","00:00","7.8","","6.6","","92","","10","","16","","24.1","","99.65","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 01:00","2016","03","12","01:00","7.5","","6.1","","91","","9","","22","","24.1","","99.67","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 02:00","2016","03","12","02:00","7.6","","6.6","","93","","9","","18","","24.1","","99.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 03:00","2016","03","12","03:00","7.9","","7.0","","94","","9","","18","","24.1","","99.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 04:00","2016","03","12","04:00","8.0","","7.1","","94","","9","","14","","24.1","","99.61","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 05:00","2016","03","12","05:00","8.2","","7.5","","95","","9","","16","","24.1","","99.59","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 06:00","2016","03","12","06:00","8.3","","6.8","","90","","14","","22","","24.1","","99.65","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 07:00","2016","03","12","07:00","8.2","","5.2","","81","","13","","26","","24.1","","99.70","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 08:00","2016","03","12","08:00","8.5","","5.3","","80","","14","","26","","24.1","","99.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 09:00","2016","03","12","09:00","8.2","","4.4","","77","","16","","21","","24.1","","99.85","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 10:00","2016","03","12","10:00","9.0","","4.1","","71","","16","","18","","24.1","","99.96","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 11:00","2016","03","12","11:00","9.5","","4.5","","71","","16","","25","","24.1","","100.03","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 12:00","2016","03","12","12:00","10.3","","5.5","","72","","14","","28","","24.1","","100.11","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 13:00","2016","03","12","13:00","8.9","","4.5","","74","","15","","27","","24.1","","100.14","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 14:00","2016","03","12","14:00","8.1","","4.7","","79","","15","","23","","19.3","","100.16","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 15:00","2016","03","12","15:00","6.8","","4.1","","83","","25","","22","","19.3","","100.19","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 16:00","2016","03","12","16:00","6.4","","4.7","","89","","29","","14","","16.1","","100.22","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 17:00","2016","03","12","17:00","6.7","","3.9","","82","","6","","6","","16.1","","100.22","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 18:00","2016","03","12","18:00","6.2","","4.9","","91","","8","","15","","24.1","","100.28","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 19:00","2016","03","12","19:00","5.7","","4.7","","93","","8","","10","","24.1","","100.35","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 20:00","2016","03","12","20:00","4.8","","3.9","","94","","9","","15","","24.1","","100.43","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 21:00","2016","03","12","21:00","6.0","","4.7","","91","","9","","17","","24.1","","100.48","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 22:00","2016","03","12","22:00","6.5","","4.7","","88","","13","","17","","19.3","","100.44","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-12 23:00","2016","03","12","23:00","6.6","","4.1","","84","","14","","19","","16.1","","100.45","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 00:00","2016","03","13","00:00","6.3","","3.5","","82","","13","","18","","19.3","","100.42","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 01:00","2016","03","13","01:00","6.7","","3.7","","81","","13","","22","","19.3","","100.40","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 02:00","2016","03","13","02:00","6.6","","3.2","","79","","12","","26","","19.3","","100.39","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 03:00","2016","03","13","03:00","6.9","","3.0","","76","","11","","31","","19.3","","100.28","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 04:00","2016","03","13","04:00","6.0","","2.8","","80","","8","","20","","16.1","","100.18","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 05:00","2016","03","13","05:00","5.7","","3.1","","83","","8","","26","","12.9","","100.09","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 06:00","2016","03","13","06:00","5.3","","3.2","","86","","9","","26","","16.1","","100.00","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 07:00","2016","03","13","07:00","5.1","","3.4","","89","","7","","23","","16.1","","99.83","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 08:00","2016","03","13","08:00","5.7","","2.7","","81","","8","","29","","24.1","","99.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 09:00","2016","03","13","09:00","6.7","","2.2","","73","","7","","35","","32.2","","99.40","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 10:00","2016","03","13","10:00","7.5","","3.2","","74","","11","","16","","32.2","","99.16","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 11:00","2016","03","13","11:00","7.0","","3.6","","79","","6","","12","","24.1","","99.06","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 12:00","2016","03","13","12:00","7.2","","3.5","","77","","10","","25","","19.3","","99.01","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 13:00","2016","03","13","13:00","6.3","","4.0","","85","","8","","41","","11.3","","98.88","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 14:00","2016","03","13","14:00","6.3","","4.0","","85","","7","","34","","19.3","","98.60","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 15:00","2016","03","13","15:00","6.7","","4.5","","86","","8","","41","","9.7","","98.55","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 16:00","2016","03","13","16:00","7.5","","5.3","","86","","10","","33","","12.9","","98.56","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 17:00","2016","03","13","17:00","6.6","","4.4","","86","","15","","35","","8.1","","98.62","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 18:00","2016","03","13","18:00","6.5","","5.3","","92","","23","","25","","8.1","","98.79","","","","","","Rain,Fog"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 19:00","2016","03","13","19:00","5.2","","3.7","","90","","27","","37","","12.9","","99.15","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 20:00","2016","03","13","20:00","5.4","","3.6","","88","","25","","13","","12.9","","99.43","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 21:00","2016","03","13","21:00","6.7","","3.7","","81","","18","","26","","12.9","","99.55","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 22:00","2016","03","13","22:00","6.9","","3.4","","78","","18","","26","","12.9","","99.68","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-13 23:00","2016","03","13","23:00","6.8","","2.7","","75","","19","","26","","16.1","","99.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 00:00","2016","03","14","00:00","6.6","","2.3","","74","","20","","34","","16.1","","99.88","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 01:00","2016","03","14","01:00","5.9","","3.6","","85","","18","","18","","19.3","","99.97","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 02:00","2016","03","14","02:00","5.9","","2.9","","81","","18","","18","","19.3","","100.09","","","","","","NA"
